S,p03,p04,p05,p06,p07,p08,p09
207,93.103062706826,95.49553041257614,96.70980182325258,97.39922615255644,97.84091769066184,98.21462342199493,98.74507329178935
208,94.03814091528014,96.4405335771487,97.65805596674686,98.34739587628395,98.78710773810216,99.15793965202964,99.68633329998826
209,94.97320634321525,97.3855150488975,98.60627572275268,99.29551623455944,99.73322999372766,100.1011624739861,100.62746706240642
210,95.90825862362546,98.33047428949888,99.55446055249531,100.24358685630368,100.67928441915572,101.04429232206107,101.56847543058406
211,96.84329740441278,99.27541077845564,100.50260993586964,101.19160738650052,101.62527098606584,101.98732963280843,102.5093592530815
212,97.77832234694047,100.22032401189753,101.45072337036491,102.13957748526354,102.571189675453,102.93027484455745,103.45011937501681
213,98.7133331247729,101.16521350151362,102.3988003700935,103.08749682700034,103.51704047695574,103.87312839691603,104.39075663766982
214,99.64832942256643,102.11007877360106,103.34684046492664,104.03536509965332,104.46282338826653,104.81589073032552,105.33127187814159
215,100.58331093510104,103.05491936821865,104.294843199706,104.98318200402396,105.40853841459592,105.7585622856815,106.27166592906755
216,101.51827736642855,103.99973483842632,105.24280813353651,105.93094725314931,106.35418556820109,106.70114350399672,107.21193961837075
217,102.45322842912279,104.9445247496048,106.19073483914009,106.87866057174384,107.2997648679535,107.64363482611132,108.15209376905435
218,103.38816384362845,105.88928867884262,107.13862290227102,107.82632169568842,108.24527633895737,108.5860366924328,109.09212919902602
219,104.32308333767719,106.83402621438613,108.08647192117785,108.77393037155878,109.19072001219433,109.52834954271998,110.03204672095067
220,105.25798664578228,107.77873695513382,109.03428150611131,109.7214863561903,110.13609592421292,110.4705738158809,110.97184714212473
221,106.19287350878814,108.72342051018698,109.98205127887407,110.66898941629218,111.08140411683387,111.41270994980374,111.91153126437872
222,107.12774367347012,109.66807649843369,110.92978087239747,111.61643932806693,112.026644636889,112.35475838120404,112.85109988399299
223,108.06259689219064,110.61270454816976,111.87746993035603,112.56383587687434,112.97181753597637,113.29671954549615,113.79055379162268
224,108.99743292258022,111.55730429675255,112.82511810680772,113.51117885691,113.91692287023331,114.2385938766722,114.72989377225684
225,109.93225152725952,112.50187539027839,113.77272506585332,114.45846807090783,114.86196070013744,115.18038180720185,115.66912060516657
226,110.86705247359703,113.4464174832918,114.72029048132387,115.40570332985979,115.80693109030547,116.12208376794246,116.60823506387726
227,111.80183553348398,114.3909302385049,115.6678140364826,116.35288445275027,116.75183410931943,117.06370018805767,117.5472379161479
228,112.73660048313688,115.33541332654904,116.61529542374306,117.30001126630945,117.696669829557,118.005231494947,118.48612992395466
229,113.67134710291982,116.27986642573002,117.56273434440938,118.24708360477462,118.64143832703415,118.94667811418707,119.42491184348692
230,114.60607517718302,117.22428922180904,118.51013050842162,119.19410130966583,119.58613968126048,119.88804046947101,120.36358442514135
231,115.54078449411497,118.16868140779233,119.45748363411764,120.1410642295755,120.53077397509412,120.82931898256433,121.30214841353092
232,116.47547484561457,119.11304268373291,120.40479344800988,121.08797221995947,121.47534129461582,121.77051407326098,122.24060454749154
233,117.41014602716533,120.05737275654103,121.35205968456302,122.03482514294869,122.41984172900125,122.71162615934544,123.17895356009545
234,118.34479783773051,121.0016713398124,122.29928208599337,122.98162286715682,123.36427537040221,123.65265565655955,124.11719617866643
235,119.27943007964664,121.94593815365258,123.24646040206187,123.92836526750315,124.30864231383336,124.59360297856918,125.05533312480101
236,120.21404255853099,122.89017292452387,124.19359438989196,124.87505222504201,125.25294265706577,125.5344685369465,125.99336511439097
237,121.14863508319716,123.83437538508328,125.14068381377838,125.82168362679437,126.19717650052196,126.47525274113931,126.93129285764469
238,122.08320746557455,124.77854527404641,126.0877284450161,126.76825936559027,127.14134394717802,127.41595599845543,127.86911705912057
239,123.01775952062886,125.72268233603529,127.03472806172725,127.7147793399103,128.08544510246682,128.35657871404226,128.80683841774552
240,123.95229106629841,126.6667863214499,127.98168244869417,128.66124345374303,129.02948007419124,129.29712129087648,129.74445762685608
241,124.88680192342103,127.6108569863395,128.92859139720505,129.60765161643724,129.97344897243187,130.23758412974604,130.68197537422276
242,125.82129191567802,128.55489409227062,129.87545470489616,130.554003742561,130.91735190946432,131.1779676292427,131.61939234208484
243,126.75576086953362,129.49889740620907,130.82227217560273,131.50029975176543,131.8611889996787,132.11827218574828,132.55670920718413
244,127.69020861417663,130.44286670040674,131.76904361921692,132.44653956866304,132.8049603595012,133.05849819343211,133.49392664080244
245,128.624634981468,131.38680175228086,132.71576885154076,133.39272312268488,133.74866610731283,133.99864604424056,134.43104530879
246,129.55903980589395,132.3307023443112,133.66244769416073,134.3388503479731,134.6923063633887,134.93871612789357,135.36806587161308
247,130.49342292451396,133.27456826392876,134.60907997430337,135.28492118324576,135.63588124981106,135.87870883188384,136.30498898438248
248,131.42778417691517,134.21839930341767,135.5556655247138,136.23093557169344,136.57939089041483,136.81862454146358,137.2418152968892
249,132.36212340516684,135.1621952598066,136.502204183529,137.1768934608554,137.52283541071122,137.75846363965724,138.17854545365387
